"ID","ContinentID","ParentAreaID","AreaBit","Flags","SoundProviderPref","SoundProviderPrefUnderwater","AmbienceID","ZoneMusic","IntroSound","ExplorationLevel","AreaName_Lang_enUS","AreaName_Lang_enGB","AreaName_Lang_koKR","AreaName_Lang_frFR","AreaName_Lang_deDE","AreaName_Lang_enCN","AreaName_Lang_zhCN","AreaName_Lang_enTW","AreaName_Lang_zhTW","AreaName_Lang_esES","AreaName_Lang_esMX","AreaName_Lang_ruRU","AreaName_Lang_ptPT","AreaName_Lang_ptBR","AreaName_Lang_itIT","AreaName_Lang_Unk","AreaName_Lang_Mask","FactionGroupMask","LiquidTypeID_1","LiquidTypeID_2","LiquidTypeID_3","LiquidTypeID_4","MinElevation","Ambient_Multiplier","Lightid"
"220","1","215","562","1075840000","0","11","0","9","0","0","Red Cloud Mesa","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"221","1","215","274","1074791424","0","11","0","9","0","0","Camp Narache","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"222","1","215","275","1076888640","0","11","0","226","0","5","Bloodhoof Village","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"223","1","215","276","1073742912","0","11","0","9","0","0","Stonebull Lake","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"224","1","215","277","1073742912","0","11","0","9","0","7","Ravaged Caravan","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"225","1","215","278","1073742912","0","11","0","9","0","9","Red Rocks","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"226","0","130","551","1073742912","0","11","0","0","0","11","The Skittering Dark","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"227","0","130","279","1073742912","0","11","0","2","0","11","Valgan's Field","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"228","0","130","280","1076888640","0","11","0","15","0","10","The Sepulcher","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"229","0","130","281","1073742912","0","11","0","0","161","12","Olsen's Farthing","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"230","0","130","282","1073742912","0","11","0","0","0","18","The Greymane Wall","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"231","0","130","283","1073742912","0","11","0","191","0","20","Beren's Peril","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"232","0","130","284","1073742912","0","11","0","2","0","0","The Dawning Isles","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"233","0","130","285","1073742912","0","11","0","191","301","15","Ambermill","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"235","0","130","608","1073742912","0","11","0","219","0","0","Fenris Keep","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"236","0","130","286","1073742912","0","11","28","2","0","16","Shadowfang Keep","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"237","0","130","287","1073742912","0","11","0","2","0","16","The Decrepit Ferry","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"238","0","130","587","1073742912","0","11","0","2","0","0","Malden's Orchard","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"239","0","130","588","1073742912","0","11","0","2","0","11","The Ivar Patch","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"240","0","130","288","1073742912","0","11","0","2","0","12","The Dead Field","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"241","0","10","289","1073742912","0","11","0","2","0","26","The Rotting Orchard","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"242","0","10","290","1073742912","0","11","0","2","0","28","Brightwood Grove","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"243","0","10","291","1073742912","0","11","0","2","0","0","Forlorn Rowe","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"244","0","10","292","1073742912","0","11","0","2","0","0","The Whipple Estate","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"245","0","10","563","1073742912","0","11","0","2","0","25","The Yorgen Farmstead","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"246","0","51","293","1073742912","0","11","0","10","0","48","The Cauldron","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"247","0","51","294","1073742912","0","11","0","0","0","45","Grimesilt Dig Site","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"249","0","46","1","1073742912","0","11","0","10","0","50","Dreadmaul Rock","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"250","0","46","579","1073742912","0","11","0","0","0","54","Ruins of Thaurissan","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"251","0","46","2","1073742912","0","11","0","0","0","0","Flame Crest","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"252","0","46","3","1073742912","0","11","0","0","301","57","Blackrock Stronghold","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"253","0","46","4","1073742912","0","11","0","0","0","56","The Pillar of Ash","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"254","0","46","630","1073742912","0","11","0","10","0","55","Blackrock Mountain","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"255","0","46","5","1073742912","0","11","0","10","0","59","Altar of Storms","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"256","1","141","6","1073742848","0","11","0","11","0","0","Aldrassil","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"257","1","141","7","1073742848","0","11","0","11","0","0","Shadowthread Cave","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"258","1","141","8","1073742912","0","11","0","11","0","0","Fel Rock","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"259","1","141","9","1073742912","0","11","0","11","0","5","Lake Al'Ameth","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"260","1","141","10","1073742912","0","11","0","11","0","6","Starbreeze Village","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"261","1","141","11","1073742912","0","11","0","0","0","8","Gnarlpine Hold","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"262","1","141","12","1073742912","0","11","0","11","0","0","Ban'ethil Barrow Den","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"263","1","141","13","1073742912","0","11","0","0","0","0","The Cleft","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"264","1","141","14","1073742912","0","11","0","11","0","9","The Oracle Glade","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"265","1","141","15","1073742912","0","11","0","0","0","11","Wellspring River","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"266","1","141","16","1073742912","0","11","0","0","0","9","Wellspring Lake","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"267","0","0","17","1088","0","11","31","1","0","0","Hillsbrad Foothills","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.3","0"
"268","37","0","580","64","0","11","42","0","0","0","Azshara Crater","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"269","0","0","18","1088","0","11","31","0","0","18","Dun Algaz","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"271","0","267","615","1075840064","0","11","0","1","0","22","Southshore","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"272","0","267","19","1075840064","0","11","0","182","0","20","Tarren Mill","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"275","0","267","20","1073742912","0","11","0","191","302","21","Durnholde Keep","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"276","0","0","564","1088","0","11","31","0","0","0","UNUSED Stonewrought Pass","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"277","0","36","21","1073742912","0","11","0","1","0","0","The Foothill Caverns","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"278","0","36","22","1073742912","0","11","0","1","301","32","Lordamere Internment Camp","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"279","0","36","23","1073742912","0","11","0","0","81","30","Dalaran Crater","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"280","0","36","24","1073742912","0","11","37","10","301","34","Strahnbrad","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"281","0","36","25","1073742912","0","11","37","10","301","36","Ruins of Alterac","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"282","0","36","26","1073742912","0","11","37","10","0","35","Crushridge Hold","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"283","0","36","27","1073742912","0","11","37","10","0","35","Slaughter Hollow","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"284","0","36","28","1073742912","0","11","0","1","0","27","The Uplands","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"285","0","267","29","1073742912","0","11","0","2","0","21","Southpoint Tower","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"286","0","267","30","1073742912","0","11","0","1","0","22","Hillsbrad Fields","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"287","0","267","31","1073742912","0","11","0","1","0","0","Hillsbrad","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"288","0","267","32","1073742912","0","11","0","0","301","27","Azurelode Mine","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"289","0","267","33","1073742912","0","11","0","1","0","26","Nethander Stead","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"290","0","267","34","1073742912","0","11","0","1","0","30","Dun Garok","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"293","0","0","35","1088","0","11","31","1","0","30","Thoradin's Wall","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"294","0","267","36","1073742912","0","11","0","1","0","30","Eastern Strand","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"295","0","267","616","1073742912","0","11","0","1","0","30","Western Strand","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"296","0","0","37","1088","0","11","24","0","122","0","South Seas UNUSED","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"297","0","33","38","1073742912","0","11","0","0","0","50","Jaguero Isle","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"298","0","11","39","1073742912","0","11","0","3","0","0","Baradin Bay","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"299","0","11","40","1073742912","0","11","0","0","0","0","Menethil Bay","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"300","0","8","41","1073742912","0","11","0","0","0","41","Misty Reed Strand","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"301","0","33","42","1073742912","0","11","0","3","0","0","The Savage Coast","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"302","0","33","565","1073742912","0","11","0","0","0","0","The Crystal Shore","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"303","0","33","43","1073742912","0","11","0","0","0","0","Shell Beach","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"305","0","130","44","1073742912","0","11","0","0","0","0","North Tide's Run","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"306","0","130","45","1073742912","0","11","0","0","0","0","South Tide's Run","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"307","0","47","46","1073742912","0","11","0","1","0","48","The Overlook Cliffs","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"308","0","0","631","1088","0","11","0","1","0","0","The Forbidding Sea","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"309","0","11","47","1073742912","0","11","0","0","0","24","Ironbeard's Tomb","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
